STU_ID,female,race,firstgen,prnt_female_edu,prnt_male_edu,prnt_female_occ,prnt_male_occ,self_concept_ability_math,math_teacher_gender,teach_math_9_12,teachers_high_standards,teacher_emphasize_interest,teacher_emphasize_prepare,teacher_emphasize_business,teacher_emphasize_standtest,math_mentor_pairing,math_afterschool_program,credits_stem,gpa_stem
30663,0,1,1,1,NA,0,0,2.75,1,2,2,NA,3,1,NA,0,1,3,0.5
30664,1,3,1,1,NA,0,0,1.75,1,1,1,3,4,4,3,1,1,5,4
30667,0,1,0,2,2,0,0,1.25,1,2,1,4,4,3,4,1,1,5,2
30668,0,3,0,2,NA,0,0,1.25,3,NA,NA,NA,NA,NA,NA,0,1,2,1.5
30669,1,1,0,2,NA,0,0,2.75,1,2,1,3,2,3,2,0,0,3,2.5
30672,1,2,1,1,NA,0,0,2,0,2,2,3,3,3,4,0,0,4,2.5
30674,0,1,0,1,NA,0,0,2,3,NA,NA,NA,NA,NA,NA,0,0,4,1
30675,1,1,0,2,NA,0,0,2.75,1,2,1,2,3,2,4,0,1,1.5,1
30676,1,1,0,2,NA,0,0,2,0,2,1,2,3,3,2,0,0,4,2.5
30678,1,1,1,1,NA,0,0,2,1,2,1,4,3,4,3,1,0,1,2.5
30679,0,3,1,1,NA,0,0,2.5,1,2,2,NA,NA,NA,NA,1,0,0,-1
30680,0,5,1,1,1,0,0,2.5,0,3,1,4,4,3,4,1,1,5,3.5
30682,1,1,0,3,2,0,0,1,0,3,1,3,3,3,3,0,1,4,4
30683,0,1,1,1,NA,0,0,2,1,3,1,3,4,3,2,1,1,5,3.5
30684,1,1,1,1,NA,0,0,2.5,1,2,1,4,4,4,4,0,1,3,1.5
30685,1,3,0,2,1,0,0,2.25,0,2,1,2,4,3,4,NA,NA,0,0.25
30687,0,1,1,1,NA,0,0,2.25,0,2,2,3,4,3,4,0,0,4,1
30690,0,3,1,1,NA,0,0,2.25,3,NA,NA,NA,NA,NA,NA,NA,NA,0,0.25
30692,1,1,1,1,NA,0,0,1,0,2,1,3,3,2,3,0,1,3,2.5
30693,1,1,1,1,1,0,0,2.5,0,2,2,3,3,3,4,0,0,1.5,2.5
30694,1,1,0,2,NA,0,0,1,1,3,1,NA,NA,NA,NA,0,0,4,3.5
30695,0,1,0,2,NA,0,0,2.25,0,3,1,3,3,3,3,0,0,5.5,3
30696,0,1,0,2,2,0,0,2.25,0,3,1,4,4,4,4,1,0,4,2.5
30698,0,2,1,1,NA,0,0,2,1,3,1,3,3,3,2,0,0,3,2.5
30699,1,1,1,1,NA,0,0,2.5,0,1,1,3,4,3,3,0,0,0.5,2
30702,1,1,0,2,NA,0,0,2.25,3,NA,NA,NA,NA,NA,NA,0,1,3,3.5
30703,1,1,0,3,NA,1,0,1.25,1,2,1,NA,NA,NA,NA,0,1,4,3.5
30704,1,3,0,3,NA,1,0,3,1,2,1,NA,NA,NA,NA,1,1,4,2
30705,0,1,0,2,NA,0,0,2.25,0,2,NA,NA,NA,NA,NA,1,1,4,2
30706,1,3,1,1,NA,0,0,1,3,NA,NA,NA,NA,NA,NA,1,1,3,2
30708,1,3,0,3,NA,0,0,1,1,2,2,3,4,3,4,NA,NA,5,1
30710,1,1,1,1,NA,0,0,2.25,3,NA,NA,NA,NA,NA,NA,1,0,2.5,1.5
30714,1,1,0,2,NA,0,0,2.5,0,3,1,3,3,3,3,NA,NA,3.5,3
30716,0,1,0,2,2,0,0,1.5,0,2,2,NA,NA,NA,NA,1,1,4,1.5
30719,1,1,0,2,NA,0,0,2.25,1,2,2,3,3,4,4,0,1,4,2
30720,0,1,0,2,NA,0,0,1.5,1,3,1,4,4,4,4,1,1,4.5,4
30722,1,1,1,1,NA,0,0,2,3,NA,NA,NA,NA,NA,NA,1,0,5,3.5
30723,1,1,1,1,NA,0,0,1.5,0,3,NA,NA,NA,NA,NA,0,1,2.5,2
30724,0,1,0,2,NA,0,0,2.75,0,2,2,3,2,1,2,0,0,4,2.5
30726,1,5,0,2,NA,0,0,1,1,2,1,4,4,4,2,0,1,5,3.5
30728,1,5,1,1,NA,0,0,2.75,3,NA,NA,NA,NA,NA,NA,NA,NA,4,1.5
30730,0,1,1,1,NA,0,0,2.75,1,2,2,NA,NA,NA,NA,NA,NA,4,1.5
30731,0,1,1,1,NA,0,0,2,3,NA,NA,NA,NA,NA,NA,1,0,0.5,0.25
30732,1,3,1,1,NA,0,0,2.75,3,NA,NA,NA,NA,NA,NA,NA,NA,3.5,1
30733,0,1,1,1,NA,0,0,1,3,NA,NA,NA,NA,NA,NA,1,0,5,3.5
30735,1,1,1,1,NA,0,0,2.25,0,3,1,3,3,4,3,0,0,5.5,3.5
30737,0,3,1,1,NA,0,0,2,1,3,2,4,4,4,4,NA,NA,3,1.5
30738,0,1,1,1,NA,0,0,2.5,0,2,2,3,4,2,3,0,1,0,0.25
30739,1,1,0,2,NA,0,0,2.25,3,NA,NA,NA,NA,NA,NA,1,0,4,3
30740,0,1,0,2,1,0,0,2.75,0,2,1,4,4,3,3,0,0,1,0.5
30741,1,1,1,1,NA,0,0,3,1,3,1,3,4,3,3,0,1,4.5,2
30743,1,5,0,2,NA,0,0,1.25,1,2,NA,NA,NA,NA,NA,0,0,4.5,4
30744,1,1,0,2,1,0,1,1.25,3,NA,NA,NA,NA,NA,NA,1,1,3,4
30747,0,1,0,3,NA,1,0,1.75,0,3,1,4,4,3,3,0,0,4,2.5
30748,1,1,0,2,NA,0,0,2.25,1,2,2,3,3,3,4,1,1,4.5,2
30749,0,1,1,1,NA,0,0,2,1,3,1,NA,NA,NA,NA,0,0,3,2.5
30750,1,1,1,1,NA,0,0,1.5,0,2,1,2,3,2,3,1,1,3,1.5
30751,1,1,0,2,NA,0,0,1,1,3,2,3,3,4,3,0,0,6,1.5
30752,0,1,0,2,NA,0,0,2.5,3,NA,NA,NA,NA,NA,NA,NA,NA,3,2.5
30753,0,1,0,3,3,0,0,2,0,3,1,3,3,2,3,1,0,4,3
30754,0,1,1,1,NA,0,0,1,0,3,1,4,4,4,4,0,1,3,3
30755,1,1,0,2,NA,0,0,2.25,0,3,1,NA,NA,NA,NA,0,0,4,3.5
30757,0,1,1,1,NA,0,0,3.25,1,3,2,2,3,2,2,1,1,4,1
30759,1,1,1,1,NA,0,0,2.5,0,2,1,NA,NA,NA,NA,0,0,3,2
30760,0,1,0,2,2,0,1,1,1,2,1,3,3,3,4,0,0,1,3.5
30761,1,1,1,1,NA,0,0,2,1,3,2,3,4,4,4,0,1,4,1.5
30767,0,3,1,1,NA,0,0,2,1,2,1,4,4,4,2,1,1,4,1.5
30768,1,1,0,2,NA,0,0,2.75,0,2,2,3,4,3,4,NA,NA,4,2.5
30769,1,1,0,2,2,0,1,1,3,NA,NA,NA,NA,NA,NA,1,0,6,4
30770,1,1,0,2,NA,1,0,2.25,0,2,2,3,NA,NA,NA,0,1,4,3.5
30772,0,1,1,1,NA,0,0,1.75,3,NA,NA,NA,NA,NA,NA,NA,NA,4,1
30773,1,3,0,3,NA,0,0,3,1,2,2,4,4,2,3,0,0,4,1
30774,0,1,1,1,NA,0,0,2,3,NA,NA,NA,NA,NA,NA,NA,NA,5,3
30775,1,1,1,1,NA,0,0,4,1,2,NA,NA,NA,NA,NA,1,0,4,1.5
30777,1,3,0,3,NA,0,0,2,1,2,1,4,2,2,4,0,1,4,3.5
30779,0,1,1,1,NA,0,0,3,1,3,2,4,4,3,3,0,0,4,1.5
30781,1,1,0,2,1,0,0,2.25,3,NA,NA,NA,NA,NA,NA,0,1,6,3
30783,1,1,0,2,NA,0,0,1.5,1,2,2,NA,NA,NA,NA,0,0,4,2.5
30785,0,1,1,1,NA,0,0,1,1,2,1,4,4,3,4,NA,NA,3,1
30788,0,1,1,1,1,0,0,2,3,NA,NA,NA,NA,NA,NA,0,1,1,0.25
30792,0,5,0,3,NA,1,0,1,0,2,1,NA,NA,NA,NA,0,0,4,4
30794,1,1,0,1,NA,0,0,2,0,3,2,3,4,2,3,1,1,4,3.5
30796,0,1,1,1,NA,0,0,1.5,0,3,2,3,3,3,2,0,0,4,2.5
30798,0,1,1,1,NA,0,0,2,1,2,1,4,4,4,4,0,1,4,2
30799,1,1,1,1,NA,0,0,2.5,1,3,2,4,3,2,3,0,0,4,2.5
30800,0,1,0,3,NA,0,1,2.25,1,3,1,2,3,3,3,0,1,3,1.5
30801,0,1,0,1,NA,0,0,1.5,1,2,1,3,3,2,4,0,1,4,1
30802,1,1,1,1,NA,0,0,3.5,0,3,2,3,4,3,4,NA,NA,2,2
30803,0,1,1,1,NA,0,0,3.5,3,NA,NA,NA,NA,NA,NA,0,1,3,1.5
30804,0,1,1,1,NA,0,0,2.25,0,2,2,4,4,1,2,0,1,4,2.5
30808,1,1,1,1,NA,0,0,2,0,2,1,3,2,2,4,1,1,4,2.5
30811,0,1,1,1,NA,0,0,2.75,3,NA,NA,NA,NA,NA,NA,0,1,1,1
30813,0,1,1,1,NA,0,0,2,3,NA,NA,NA,NA,NA,NA,0,0,3.5,2
30814,1,2,1,1,1,0,0,2,0,3,1,4,4,3,4,1,1,4,2
30815,0,1,1,1,NA,0,0,2,0,3,1,3,3,4,3,1,0,4,2
30816,0,1,1,1,NA,0,0,3.25,3,NA,NA,NA,NA,NA,NA,NA,NA,4.5,0.5
30817,1,1,0,2,NA,0,0,2.5,1,3,1,4,4,4,4,NA,NA,6,4
30818,0,1,1,1,NA,0,0,2.25,1,2,1,3,4,2,4,1,0,4,2.5
30819,1,3,0,3,NA,0,0,2,3,NA,NA,NA,NA,NA,NA,NA,NA,4,2
30820,0,1,1,1,NA,0,0,2.5,3,NA,NA,NA,NA,NA,NA,1,1,3.5,1
30821,0,1,1,1,NA,0,0,1,3,NA,NA,NA,NA,NA,NA,0,0,4,1.5
30823,0,1,0,3,NA,0,0,2.5,0,3,1,3,3,3,3,1,1,4,3.5
30825,1,1,1,1,NA,0,0,2,0,2,2,NA,NA,NA,NA,1,0,3,2
30826,1,1,1,1,NA,0,0,1.75,0,3,2,3,3,2,3,0,0,2,1
30827,1,1,1,1,NA,0,0,2.25,3,NA,NA,NA,NA,NA,NA,1,1,3,1.5
30828,1,1,0,2,NA,0,0,1,3,NA,NA,NA,NA,NA,NA,0,0,3,3
30832,1,1,0,2,NA,0,0,3.25,1,NA,NA,NA,NA,NA,NA,0,0,5,3
30834,0,1,0,2,NA,0,0,3,1,2,2,4,4,3,3,0,1,4,1.5
30836,1,1,1,1,NA,0,0,2,0,3,2,2,4,4,3,0,0,4,2
30839,0,1,0,2,NA,0,0,4,1,3,2,2,3,3,4,0,0,2,1.5
30842,1,1,1,1,NA,0,0,3.25,0,3,2,2,4,2,4,0,0,3,1.5
30843,1,1,0,1,NA,0,0,2,1,3,1,3,4,2,4,0,0,4,4
30845,0,1,0,2,NA,0,0,2.25,3,NA,NA,NA,NA,NA,NA,1,1,4,3.5
30846,1,1,1,1,NA,0,0,2,0,2,1,NA,NA,NA,NA,0,0,5,3.5
30849,0,1,1,1,1,0,0,2.25,0,3,1,4,4,4,4,0,0,4,1.5
30852,1,1,1,1,NA,0,0,1,3,NA,NA,NA,NA,NA,NA,0,1,4,3.5
30854,0,5,1,1,NA,0,0,2.25,1,2,2,3,3,3,4,1,1,4,2
30855,1,1,0,3,NA,0,0,2,0,3,2,2,1,1,1,1,1,5,3
30858,0,1,0,2,2,0,0,2,3,NA,NA,NA,NA,NA,NA,0,1,3,2
30859,0,1,0,2,NA,0,1,2.5,1,3,1,3,4,2,3,0,0,4.5,2.5
30860,0,3,0,2,NA,0,0,2.25,0,3,2,3,3,2,4,1,1,4,3
30864,1,1,0,2,NA,0,0,1,0,2,2,3,3,3,4,1,1,4,1.5
30867,0,1,1,1,NA,0,0,1.5,0,3,2,3,3,3,3,NA,NA,4,1.5
30868,1,1,0,2,1,0,0,2.5,3,NA,NA,NA,NA,NA,NA,1,0,4,2.5
30869,1,1,1,1,NA,0,0,2.5,3,NA,NA,NA,NA,NA,NA,1,1,3,2
30871,1,1,0,1,2,0,1,2,1,3,1,4,3,3,2,0,0,2.5,3.5
30873,1,1,1,1,NA,0,0,2.25,0,3,1,3,3,3,3,NA,NA,2.5,1
30875,0,1,1,1,NA,0,0,2.75,1,2,2,2,3,2,4,0,1,5,1.5
30876,0,1,0,2,2,0,0,1,3,NA,NA,NA,NA,NA,NA,0,0,4.5,2.5
30878,0,1,0,2,1,0,0,3.25,0,2,2,3,3,4,3,0,0,3,2.5
30879,1,1,0,3,NA,0,0,3.75,1,3,1,3,4,2,3,0,0,5.5,3.5
30880,0,2,1,1,1,0,0,2,3,NA,NA,NA,NA,NA,NA,0,1,3,2
30882,0,1,0,2,NA,0,0,1.5,3,NA,NA,NA,NA,NA,NA,NA,NA,4.5,4
30883,1,1,1,1,NA,0,0,1.5,0,3,2,3,4,3,3,NA,NA,3.5,3
30886,1,1,0,2,NA,0,0,2.25,1,3,NA,NA,NA,NA,NA,1,1,2,1
30888,1,5,0,3,3,1,1,1.25,1,2,2,3,4,3,3,NA,NA,4,3.5
30889,1,1,0,3,NA,0,0,2,0,3,1,NA,NA,NA,NA,0,0,4,4
30892,0,5,0,2,2,0,0,2,1,2,2,4,4,4,2,1,1,5,3
30893,1,1,0,2,NA,0,0,2,0,3,1,2,3,2,3,0,0,4,2.5
30895,0,1,1,1,NA,0,0,1.5,1,3,1,3,4,3,2,1,1,4.5,4
30899,1,3,1,1,NA,0,0,2,1,2,1,2,4,2,4,NA,NA,4,1.5
30900,1,1,0,3,NA,1,1,1.25,1,2,1,3,4,2,3,0,0,4,2.5
30901,1,1,1,1,NA,0,0,1.75,1,2,2,2,2,2,4,0,1,4,2
30902,0,5,1,1,NA,0,0,2.75,1,2,1,4,4,1,4,0,1,3.5,1.5
30903,1,5,1,1,NA,0,0,2,0,2,2,2,1,2,3,0,0,2.5,1.5
30904,1,1,1,1,NA,0,0,4,0,3,1,3,3,3,3,0,0,2,1.5
30905,1,1,0,1,NA,0,0,1.5,1,3,3,4,4,4,2,0,0,1.5,2.5
30907,0,1,0,2,NA,1,0,2,1,2,1,4,3,2,NA,1,1,4,1.5
30908,1,3,1,1,NA,0,0,3.25,3,NA,NA,NA,NA,NA,NA,NA,NA,0,0.25
30909,1,5,1,1,NA,0,0,4,0,3,3,4,4,3,2,NA,NA,5.5,3.5
30913,1,1,0,2,NA,0,0,2.5,1,2,1,3,4,3,4,1,1,5,2
30914,0,1,0,1,3,0,0,2,0,3,1,4,3,3,3,1,1,4,2
30915,0,1,1,1,NA,0,0,3.25,1,2,2,3,3,2,4,0,1,3,1.5
30917,0,1,1,1,NA,0,0,2,1,2,1,3,3,3,3,0,1,4,3
30918,1,1,0,2,NA,0,0,1.25,0,3,1,4,4,4,4,0,0,4,4
30919,0,3,1,1,NA,0,0,1.75,0,2,2,NA,NA,NA,NA,0,0,3,1
30921,0,1,1,1,NA,0,0,3,1,3,1,NA,NA,NA,NA,1,1,1.5,1
30922,1,1,0,2,NA,0,0,2.5,3,NA,NA,NA,NA,NA,NA,0,1,3,1.5
30923,1,1,1,1,NA,0,0,4,1,3,NA,NA,NA,NA,NA,0,0,1,0.5
30924,0,1,0,1,3,0,0,2.25,0,2,2,3,3,2,3,1,0,4,1
30925,0,1,1,1,NA,0,0,2,0,2,1,4,4,3,3,0,0,4,3
30926,1,1,0,2,NA,0,0,3,1,2,2,3,NA,NA,NA,1,1,0,0.25
30927,0,1,1,1,1,0,0,2.25,1,3,1,3,4,3,4,0,0,1,2
30928,0,1,0,3,NA,0,1,1.25,0,3,1,2,3,2,2,0,0,4,4
30930,0,1,0,1,2,1,0,1.75,0,1,1,3,3,3,3,NA,NA,3.5,2
30931,0,3,1,1,NA,0,0,2,3,NA,NA,NA,NA,NA,NA,1,0,4,1
30932,0,1,1,1,NA,0,0,1.75,3,NA,NA,NA,NA,NA,NA,1,1,4,3.5
30935,0,1,1,1,NA,0,0,2,1,2,1,NA,NA,NA,NA,1,0,5,3.5
30936,1,1,1,1,1,0,0,2,1,2,2,4,4,4,2,1,1,5,2
30937,1,1,1,1,1,0,0,1.5,1,3,1,3,4,3,4,1,0,1,4
30942,1,1,1,1,NA,0,0,2,0,2,NA,NA,NA,NA,NA,0,1,6,1
30945,0,1,0,2,NA,0,0,1.25,3,NA,NA,NA,NA,NA,NA,NA,NA,5,2.5
30946,1,5,0,3,NA,1,1,1.5,1,2,1,4,4,3,4,1,1,4,3.5
30947,0,2,1,1,1,0,0,2.75,0,3,2,4,4,2,3,NA,NA,3.5,1.5
30951,0,2,1,1,NA,0,0,4,1,2,1,3,4,4,4,0,0,2,1
30954,1,1,1,1,NA,0,0,2.25,1,3,1,4,4,3,4,0,0,4,3.5
30955,0,1,0,3,NA,0,0,1,1,3,1,3,4,3,3,0,1,5,3
30956,1,1,0,2,NA,0,0,1,3,NA,NA,NA,NA,NA,NA,0,1,5,4
30958,1,2,1,1,NA,0,0,1.25,1,2,1,3,4,2,4,1,1,5,4
30960,0,1,0,1,NA,0,0,1,3,NA,NA,NA,NA,NA,NA,0,0,4,3
30962,0,1,1,1,NA,0,0,1,3,NA,NA,NA,NA,NA,NA,0,1,2.5,1.5
30968,0,5,0,2,NA,0,0,2,0,3,1,4,4,4,4,0,1,4,1.5
30970,1,3,1,1,NA,0,0,2.25,1,3,2,NA,NA,NA,NA,0,0,4,3
30973,1,1,1,1,NA,0,0,1.5,3,NA,NA,NA,NA,NA,NA,NA,NA,3,3
30975,1,1,0,3,NA,0,0,2,1,3,1,NA,NA,NA,NA,1,0,1,1
30976,1,1,1,1,NA,0,0,3,0,2,2,2,3,3,4,NA,NA,3,1.5
30977,0,1,1,1,NA,0,0,2,0,3,2,2,3,3,3,0,0,3,3
30978,0,1,0,3,NA,0,0,2.25,1,2,2,3,4,2,2,0,1,3,1.5
30979,1,5,0,2,NA,0,1,2,3,NA,NA,NA,NA,NA,NA,1,1,5,3
30980,0,1,0,2,NA,0,0,1.5,0,3,2,3,4,2,3,1,1,5,3
30981,0,1,0,1,NA,0,0,1.75,1,1,1,4,4,3,4,0,0,4,3
30982,1,5,0,2,NA,0,0,1.75,1,NA,1,3,3,3,3,0,1,3,3.5
30984,1,1,0,1,2,0,0,2.5,1,3,3,3,3,3,3,1,1,4,2
30986,1,1,0,2,NA,0,0,1,1,2,1,4,4,2,3,1,0,4,3.5
30987,1,1,1,1,NA,0,0,2.5,1,1,1,NA,NA,NA,NA,1,1,0,0.25
30989,1,1,1,1,1,0,0,2,1,2,1,3,3,2,3,1,1,4,3
30991,0,2,1,1,NA,0,0,2,1,2,2,2,4,2,3,0,1,4,2.5
30993,1,1,1,1,NA,0,0,3,3,NA,NA,NA,NA,NA,NA,0,0,3,2
30999,0,1,1,1,NA,0,0,2,3,NA,NA,NA,NA,NA,NA,1,0,1,3.5
31001,0,1,0,3,NA,0,0,2,1,2,1,3,3,3,3,0,1,4,2.5
31004,1,1,0,2,NA,0,0,2.75,1,2,2,4,4,4,4,1,0,4,3.5
31006,0,1,1,1,NA,0,0,1.75,1,3,1,3,4,2,4,NA,NA,3.5,1.5
31007,0,2,1,1,NA,0,0,2,3,NA,NA,NA,NA,NA,NA,0,1,5,1.5
31008,1,3,1,1,NA,0,0,2.25,1,3,NA,NA,NA,NA,NA,NA,NA,3,2
31010,1,1,0,2,NA,0,0,2,3,NA,NA,NA,NA,NA,NA,NA,NA,4.5,3.5
31013,1,1,0,2,NA,0,0,3,1,3,2,3,4,3,3,0,0,4,2.5
31019,1,5,1,1,NA,0,0,1.75,0,2,2,3,3,4,3,0,0,4,4
31020,1,1,0,2,2,0,0,2,3,NA,NA,NA,NA,NA,NA,1,1,4,2.5
31021,1,1,1,1,NA,0,0,2.75,1,2,1,3,4,3,3,1,1,4,1.5
31024,0,1,0,2,NA,0,0,2,3,NA,NA,NA,NA,NA,NA,0,0,3.5,2
31027,1,5,0,3,NA,0,0,1.25,1,3,1,4,4,4,4,NA,NA,5,3.5
31028,1,1,0,2,NA,0,0,1,0,2,1,2,3,3,2,1,1,4,3
31032,1,1,0,1,NA,0,0,1.5,3,NA,NA,NA,NA,NA,NA,NA,NA,4,3
31033,0,1,0,2,NA,1,0,2,0,1,NA,NA,NA,NA,NA,0,0,4,2.5
31034,0,5,0,1,NA,0,0,2,0,3,1,4,4,3,4,0,0,4,4
31035,1,1,0,2,NA,0,0,1.75,1,3,1,3,4,3,3,1,1,4,2
31037,1,1,0,2,2,0,0,2,0,3,1,4,4,4,4,0,0,4,3
31038,1,1,0,2,2,1,1,2.25,0,3,2,2,4,3,4,1,1,4,3.5
31039,1,1,0,2,NA,0,0,2.25,1,3,1,NA,NA,NA,NA,1,1,5,3.5
31040,0,1,1,1,NA,0,0,2,3,NA,NA,NA,NA,NA,NA,0,0,3,2.5
31042,0,1,1,1,NA,0,0,2,1,2,1,3,4,3,4,0,0,4,2.5
31044,1,1,1,1,NA,0,0,1,3,NA,NA,NA,NA,NA,NA,0,0,2.5,4
31045,0,1,0,2,NA,0,1,2.25,1,2,1,4,4,4,3,1,1,4,3
31049,0,1,1,1,NA,0,0,1,3,NA,NA,NA,NA,NA,NA,1,1,2.5,1
31050,0,1,1,1,NA,0,0,2.25,0,3,1,4,4,4,4,0,0,2,1
31051,0,1,1,1,NA,0,0,2,1,NA,1,3,3,3,3,0,1,4,2
31053,1,1,0,2,2,0,0,1,1,3,1,3,4,3,3,1,0,3,4
31055,0,1,1,1,NA,0,0,2.75,3,NA,NA,NA,NA,NA,NA,0,1,4,1.5
31056,1,1,0,2,NA,0,0,2.5,0,3,1,4,4,3,4,1,1,3,2.5
31060,1,1,0,2,NA,0,0,1.25,1,3,1,4,4,3,4,0,1,4,4
31062,0,3,1,1,NA,0,0,2,0,2,1,NA,NA,NA,NA,0,0,1,2.5
31064,0,1,1,1,NA,0,0,2.75,1,2,1,3,3,2,3,1,0,0,0.25
31065,0,1,0,1,2,0,1,1,0,2,2,4,4,4,2,NA,NA,5,4
31067,0,1,1,1,NA,0,0,1.75,1,2,1,3,4,4,4,0,1,6,2.5
31068,1,1,0,3,NA,0,1,2,1,3,1,2,4,3,3,0,0,4,2
31071,0,1,1,1,NA,0,0,1.5,1,2,2,NA,NA,NA,NA,0,0,4,3
31072,1,1,0,2,NA,0,0,2,0,2,2,NA,NA,NA,NA,0,0,4,3.5
31074,1,1,0,1,NA,0,0,2.25,0,2,1,4,4,4,4,0,0,4,3.5
31076,1,5,0,2,NA,0,0,1,1,2,1,3,3,3,1,0,1,4,4
31081,0,1,1,1,1,0,0,3,3,NA,NA,NA,NA,NA,NA,1,1,4.5,1.5
31082,0,3,1,1,NA,0,0,4,1,3,2,3,4,2,3,0,1,3,1.5
31083,1,1,0,2,NA,0,0,2.25,1,2,1,4,4,3,3,NA,NA,3.5,3
31085,1,1,0,2,NA,0,0,3,3,NA,NA,NA,NA,NA,NA,NA,NA,6,1.5
31088,1,1,0,2,NA,0,0,2.75,3,NA,NA,NA,NA,NA,NA,0,0,3,2.5
31089,1,3,1,1,NA,0,0,1.75,3,NA,NA,NA,NA,NA,NA,0,1,1,3
31091,0,5,0,2,NA,1,1,1,3,NA,NA,NA,NA,NA,NA,1,1,4,3.5
31093,0,1,1,1,1,0,0,1.5,0,2,1,4,4,3,4,0,1,4,4
31094,1,1,0,2,NA,0,0,1,1,3,2,3,4,2,3,1,1,4,2.5
31098,0,1,1,1,1,0,0,2,0,2,2,4,4,3,3,1,0,3.5,1
31100,1,3,1,1,NA,0,0,2.25,3,NA,NA,NA,NA,NA,NA,0,1,4,2
31102,0,1,0,2,NA,0,0,2,1,3,2,3,3,3,3,0,1,3,1
31106,1,1,1,1,NA,0,0,1.75,0,2,2,3,4,2,3,0,0,3,2
31107,0,1,1,1,NA,0,0,1,0,2,1,3,3,4,3,1,1,2,1.5
31108,1,1,1,1,NA,0,0,2.25,0,2,1,NA,NA,NA,NA,0,0,4,3
31111,0,1,1,1,NA,0,0,1.5,1,3,1,3,4,3,3,1,0,3,2.5
31115,0,1,1,1,1,0,0,2.25,3,NA,NA,NA,NA,NA,NA,0,0,2,2.5
31117,1,1,1,1,NA,0,0,2.75,0,3,1,3,3,3,3,NA,NA,0,0.25
31119,0,1,0,3,NA,1,0,2,1,3,1,4,4,4,4,1,1,3.5,2.5
31120,0,1,0,1,NA,0,1,2.25,3,NA,NA,NA,NA,NA,NA,1,1,4,3
31122,0,1,1,1,1,0,0,2.25,0,3,2,4,3,4,4,0,0,3.5,2
31124,0,1,1,1,NA,0,0,2,3,NA,NA,NA,NA,NA,NA,0,1,3.5,2
31126,1,2,0,1,2,0,0,2.5,3,NA,NA,NA,NA,NA,NA,0,1,4,2.5
31128,0,2,1,1,NA,0,0,2.5,1,3,1,4,4,3,3,0,0,3.5,1
31129,0,3,1,1,1,0,0,2,0,2,1,4,3,2,4,0,1,4.5,1.5
31131,1,5,0,1,NA,0,0,1.25,1,3,1,4,4,3,3,NA,NA,4,3
31133,1,3,0,2,NA,0,0,1.5,3,NA,NA,NA,NA,NA,NA,0,0,3,3
31134,0,1,0,2,NA,0,0,1,1,2,2,3,3,3,3,0,1,3,2
31138,1,2,1,1,1,0,0,2.75,1,2,1,NA,NA,NA,NA,0,0,3,1.5
31139,1,1,1,1,NA,0,0,2.75,1,2,2,3,4,3,3,0,0,4,2
31141,0,1,1,1,NA,0,0,2.5,3,NA,NA,NA,NA,NA,NA,0,0,1.5,0.5
31146,0,1,0,2,NA,0,0,3.25,1,2,1,4,4,3,4,0,1,3,2
31147,0,1,0,2,NA,0,0,2,1,2,1,4,4,3,4,0,1,4,2
31152,0,1,1,1,NA,0,0,2,3,NA,NA,NA,NA,NA,NA,1,1,3,2
31153,0,1,0,3,NA,0,1,2,1,2,1,4,4,3,4,0,1,4,2.5
31154,0,1,0,3,NA,0,0,1,0,3,2,4,4,3,4,NA,NA,3,2
31157,0,1,0,1,NA,0,0,1,1,2,2,3,4,3,4,1,1,4,3
31158,1,1,0,3,NA,0,1,1.5,3,NA,NA,NA,NA,NA,NA,1,1,5,2
31159,0,1,0,3,NA,0,0,2,0,2,1,NA,NA,NA,NA,0,0,4,3
31160,0,1,0,2,NA,0,0,1.5,1,2,1,3,3,3,3,0,0,4,3
31161,0,1,0,2,NA,0,0,2,0,3,2,3,3,1,3,NA,NA,1,2.5
31162,1,1,0,3,NA,0,0,1,1,1,1,4,3,3,4,0,1,4,3.5
31163,0,1,0,2,NA,0,1,2,1,3,1,4,4,2,3,0,1,4,3
31164,0,1,0,3,NA,0,0,2,3,NA,NA,NA,NA,NA,NA,NA,NA,4,3.5
31165,1,1,0,2,NA,0,1,1.75,1,3,2,NA,NA,NA,NA,1,1,5,3.5
31166,1,1,1,1,NA,0,0,2,0,2,2,4,4,4,3,0,0,3.5,2
31167,0,3,0,2,NA,0,0,2.25,3,NA,NA,NA,NA,NA,NA,0,0,4,2.5
31169,1,1,1,1,NA,0,0,2,1,3,2,NA,NA,NA,NA,0,1,2,1.5
31172,1,1,0,2,NA,0,0,2.25,1,3,1,4,4,3,3,0,1,4,3.5
31173,0,1,1,1,NA,0,0,2,3,NA,NA,NA,NA,NA,NA,NA,NA,4,2.5
31174,1,1,0,2,NA,0,0,2.5,1,2,2,4,4,1,3,1,1,5,3.5
31178,0,5,1,1,NA,0,0,3,1,2,2,3,4,1,3,1,1,2.5,1.5
31180,1,1,0,2,1,0,0,2,0,1,1,4,4,3,4,0,0,4,3
31182,0,1,0,1,NA,0,0,1.75,3,NA,NA,NA,NA,NA,NA,0,0,4,2.5
31183,0,1,1,1,1,0,0,3.75,1,3,1,3,4,2,3,0,0,1,0.5
31184,0,1,0,2,2,1,0,3,1,3,3,3,4,2,3,0,1,3.5,1.5
31185,1,1,0,2,NA,1,0,2.75,0,3,1,3,4,3,4,1,1,4,3
